id,area_name,Households,00_10K,10_15K,15_25K,25_35K,35_50K,50_75K,75_100K,100_150K,150_200K,200K_UP,with_internet,dialup_internet,any_broadband,with_cellular_broadband,only_cellular_broadband,cable_broadband,satellite_broadband,no_internet,Population,Hispanic_Latino,Black,White,Asian
1400000US48113007700,"Census Tract 77, Dallas County, Texas",2803,0.055,0.016,0.055,0.066,0.152,0.10800000000000001,0.066,0.08800000000000001,0.075,0.318,0.841,0.0,0.841,0.619,0.027000000000000003,0.797,0.067,0.159,5263,0.055,0.001,0.8959999999999999,0.027000000000000003
1400000US48113007801,"Census Tract 78.01, Dallas County, Texas",1166,0.049,0.048,0.059000000000000004,0.057,0.12300000000000001,0.11699999999999999,0.07,0.087,0.051,0.34,0.9440000000000001,0.006999999999999999,0.937,0.718,0.065,0.8240000000000001,0.081,0.055999999999999994,2115,0.085,0.004,0.838,0.055999999999999994
1400000US48113007804,"Census Tract 78.04, Dallas County, Texas",3141,0.066,0.024,0.07400000000000001,0.095,0.23199999999999998,0.24,0.086,0.14400000000000002,0.026000000000000002,0.012,0.809,0.0,0.809,0.573,0.126,0.667,0.027999999999999997,0.191,6875,0.153,0.617,0.17,0.054000000000000006
1400000US48113007805,"Census Tract 78.05, Dallas County, Texas",1404,0.11199999999999999,0.068,0.096,0.027999999999999997,0.132,0.162,0.057999999999999996,0.18,0.12300000000000001,0.04,0.746,0.0,0.746,0.494,0.10400000000000001,0.63,0.06,0.254,2966,0.214,0.25,0.51,0.017
1400000US48113007809,"Census Tract 78.09, Dallas County, Texas",1269,0.08,0.087,0.024,0.126,0.14400000000000002,0.177,0.092,0.076,0.131,0.061,0.8220000000000001,0.0,0.8220000000000001,0.619,0.17300000000000001,0.649,0.027999999999999997,0.17800000000000002,2639,0.21100000000000002,0.188,0.584,0.004
1400000US48113007810,"Census Tract 78.10, Dallas County, Texas",1927,0.026000000000000002,0.034,0.134,0.107,0.092,0.11900000000000001,0.077,0.159,0.098,0.153,0.8490000000000001,0.0,0.8490000000000001,0.6779999999999999,0.11199999999999999,0.672,0.13699999999999998,0.151,4637,0.10400000000000001,0.264,0.568,0.033
1400000US48113007811,"Census Tract 78.11, Dallas County, Texas",3111,0.07400000000000001,0.018000000000000002,0.179,0.18,0.221,0.23399999999999999,0.03,0.034,0.027999999999999997,0.002,0.6829999999999999,0.0,0.6829999999999999,0.532,0.203,0.46,0.042,0.317,6712,0.27,0.49700000000000005,0.19699999999999998,0.01
1400000US48113007812,"Census Tract 78.12, Dallas County, Texas",1285,0.012,0.021,0.019,0.024,0.01,0.10300000000000001,0.061,0.141,0.126,0.483,0.9440000000000001,0.006,0.938,0.8190000000000001,0.079,0.8370000000000001,0.10400000000000001,0.055999999999999994,3240,0.07,0.034,0.855,0.03
1400000US48113007815,"Census Tract 78.15, Dallas County, Texas",1930,0.115,0.09,0.177,0.156,0.248,0.11800000000000001,0.05,0.039,0.008,0.0,0.679,0.0,0.679,0.507,0.212,0.444,0.022000000000000002,0.321,5607,0.253,0.213,0.158,0.306
1400000US48113007818,"Census Tract 78.18, Dallas County, Texas",2393,0.086,0.06,0.26,0.183,0.193,0.125,0.084,0.01,0.0,0.0,0.6559999999999999,0.0,0.6559999999999999,0.43799999999999994,0.24,0.373,0.043,0.344,5678,0.501,0.311,0.11900000000000001,0.057
1400000US48113007819,"Census Tract 78.19, Dallas County, Texas",1188,0.084,0.051,0.17600000000000002,0.249,0.256,0.11699999999999999,0.028999999999999998,0.028999999999999998,0.009000000000000001,0.0,0.6990000000000001,0.0,0.6990000000000001,0.431,0.126,0.573,0.0,0.301,2199,0.457,0.28800000000000003,0.231,0.015
1400000US48113007820,"Census Tract 78.20, Dallas County, Texas",2319,0.125,0.11,0.19399999999999998,0.129,0.253,0.114,0.042,0.015,0.018000000000000002,0.0,0.591,0.0,0.591,0.439,0.195,0.359,0.027999999999999997,0.409,6314,0.37200000000000005,0.297,0.18100000000000002,0.14400000000000002
1400000US48113007821,"Census Tract 78.21, Dallas County, Texas",1567,0.061,0.047,0.262,0.155,0.185,0.226,0.054000000000000006,0.01,0.0,0.0,0.626,0.0,0.626,0.494,0.18100000000000002,0.413,0.035,0.374,4024,0.452,0.313,0.106,0.073
1400000US48113007822,"Census Tract 78.22, Dallas County, Texas",841,0.084,0.057,0.044000000000000004,0.09,0.084,0.213,0.139,0.125,0.034,0.128,0.8059999999999999,0.0,0.8059999999999999,0.63,0.138,0.61,0.09,0.19399999999999998,1399,0.23199999999999998,0.13699999999999998,0.588,0.033
1400000US48113007823,"Census Tract 78.23, Dallas County, Texas",367,0.071,0.071,0.109,0.221,0.319,0.07400000000000001,0.076,0.046,0.013999999999999999,0.0,0.728,0.013999999999999999,0.7140000000000001,0.54,0.204,0.439,0.068,0.272,1352,0.5720000000000001,0.138,0.28300000000000003,0.0
1400000US48113007824,"Census Tract 78.24, Dallas County, Texas",727,0.0,0.015,0.039,0.023,0.023,0.077,0.124,0.16399999999999998,0.23399999999999999,0.301,0.971,0.0,0.971,0.685,0.051,0.883,0.047,0.028999999999999998,1852,0.023,0.011000000000000001,0.9059999999999999,0.015
1400000US48113007825,"Census Tract 78.25, Dallas County, Texas",2363,0.048,0.039,0.084,0.163,0.153,0.147,0.07,0.092,0.081,0.124,0.797,0.0,0.797,0.603,0.196,0.526,0.09300000000000001,0.203,5724,0.345,0.21600000000000003,0.408,0.031
1400000US48113007826,"Census Tract 78.26, Dallas County, Texas",548,0.031,0.066,0.066,0.11900000000000001,0.299,0.14400000000000002,0.075,0.04,0.10400000000000001,0.057,0.892,0.0,0.892,0.7340000000000001,0.27699999999999997,0.615,0.071,0.10800000000000001,987,0.39399999999999996,0.242,0.318,0.046
1400000US48113007827,"Census Tract 78.27, Dallas County, Texas",1412,0.057,0.025,0.2,0.21,0.154,0.213,0.065,0.07,0.005,0.0,0.816,0.0,0.816,0.624,0.152,0.624,0.044000000000000004,0.184,3336,0.23399999999999999,0.457,0.257,0.0
1400000US48113007902,"Census Tract 79.02, Dallas County, Texas",2609,0.013000000000000001,0.025,0.09699999999999999,0.08,0.113,0.14,0.071,0.19399999999999998,0.121,0.145,0.882,0.006,0.8759999999999999,0.716,0.062,0.807,0.040999999999999995,0.11800000000000001,5206,0.085,0.037000000000000005,0.846,0.016
1400000US48113007903,"Census Tract 79.03, Dallas County, Texas",1010,0.067,0.026000000000000002,0.04,0.046,0.040999999999999995,0.15,0.155,0.16699999999999998,0.095,0.213,0.8759999999999999,0.005,0.871,0.7340000000000001,0.065,0.79,0.026000000000000002,0.124,2148,0.061,0.034,0.8420000000000001,0.025
1400000US48113007906,"Census Tract 79.06, Dallas County, Texas",1049,0.0,0.0,0.057,0.009000000000000001,0.063,0.10300000000000001,0.085,0.075,0.12300000000000001,0.485,0.971,0.0,0.971,0.763,0.07,0.779,0.175,0.028999999999999998,2283,0.0,0.008,0.987,0.0
1400000US48113007909,"Census Tract 79.09, Dallas County, Texas",1473,0.08199999999999999,0.033,0.095,0.115,0.138,0.265,0.114,0.098,0.028999999999999998,0.03,0.9,0.0,0.9,0.6859999999999999,0.061,0.8290000000000001,0.035,0.1,2329,0.131,0.087,0.43799999999999994,0.265
1400000US48113007910,"Census Tract 79.10, Dallas County, Texas",1826,0.071,0.026000000000000002,0.077,0.045,0.204,0.314,0.163,0.061,0.008,0.031,0.941,0.0,0.941,0.6809999999999999,0.034,0.8959999999999999,0.006999999999999999,0.059000000000000004,2894,0.171,0.08,0.557,0.126
1400000US48113007911,"Census Tract 79.11, Dallas County, Texas",1777,0.085,0.006999999999999999,0.039,0.055999999999999994,0.1,0.207,0.192,0.218,0.06,0.035,0.9229999999999999,0.0,0.9229999999999999,0.723,0.066,0.838,0.025,0.077,2819,0.107,0.057,0.634,0.175
1400000US48113007912,"Census Tract 79.12, Dallas County, Texas",1007,0.043,0.022000000000000002,0.065,0.040999999999999995,0.095,0.313,0.15,0.204,0.036000000000000004,0.033,0.9440000000000001,0.0,0.9440000000000001,0.7190000000000001,0.098,0.84,0.008,0.055999999999999994,1771,0.248,0.026000000000000002,0.622,0.09
1400000US48113007913,"Census Tract 79.13, Dallas County, Texas",1648,0.021,0.031,0.11800000000000001,0.063,0.098,0.17600000000000002,0.187,0.171,0.08900000000000001,0.049,0.846,0.006,0.84,0.622,0.022000000000000002,0.78,0.038,0.154,2786,0.139,0.11699999999999999,0.706,0.027999999999999997
1400000US48113007914,"Census Tract 79.14, Dallas County, Texas",1626,0.142,0.06,0.054000000000000006,0.098,0.043,0.153,0.16899999999999998,0.12,0.08199999999999999,0.078,0.9259999999999999,0.0,0.9259999999999999,0.736,0.069,0.857,0.026000000000000002,0.07400000000000001,2982,0.10099999999999999,0.113,0.65,0.135
1400000US48113008000,"Census Tract 80, Dallas County, Texas",2626,0.018000000000000002,0.013000000000000001,0.01,0.021,0.042,0.094,0.094,0.195,0.09300000000000001,0.42200000000000004,0.948,0.0,0.948,0.8,0.042,0.8959999999999999,0.06,0.052000000000000005,7070,0.08800000000000001,0.006999999999999999,0.825,0.057999999999999996
1400000US48113008100,"Census Tract 81, Dallas County, Texas",3264,0.037000000000000005,0.035,0.038,0.040999999999999995,0.07,0.183,0.185,0.157,0.084,0.16899999999999998,0.9259999999999999,0.0,0.9259999999999999,0.735,0.08,0.7979999999999999,0.11699999999999999,0.07400000000000001,6250,0.14300000000000002,0.084,0.737,0.006
1400000US48113008200,"Census Tract 82, Dallas County, Texas",1684,0.07200000000000001,0.015,0.084,0.121,0.136,0.134,0.069,0.127,0.063,0.179,0.767,0.005,0.7609999999999999,0.539,0.091,0.645,0.045,0.233,3589,0.174,0.096,0.667,0.04
1400000US48113008400,"Census Tract 84, Dallas County, Texas",2760,0.054000000000000006,0.047,0.17,0.154,0.165,0.242,0.114,0.049,0.003,0.0,0.537,0.006,0.53,0.38299999999999995,0.07200000000000001,0.433,0.035,0.46299999999999997,9233,0.856,0.038,0.10300000000000001,0.0
1400000US48113008500,"Census Tract 85, Dallas County, Texas",1303,0.081,0.040999999999999995,0.15,0.08800000000000001,0.129,0.253,0.131,0.087,0.021,0.018000000000000002,0.662,0.0,0.662,0.434,0.051,0.602,0.025,0.33799999999999997,5378,0.746,0.11699999999999999,0.11699999999999999,0.006999999999999999
1400000US48113008603,"Census Tract 86.03, Dallas County, Texas",234,0.073,0.282,0.154,0.09,0.115,0.111,0.115,0.06,0.0,0.0,0.581,0.0,0.581,0.402,0.081,0.466,0.03,0.419,747,0.25,0.75,0.0,0.0
1400000US48113008604,"Census Tract 86.04, Dallas County, Texas",1173,0.313,0.085,0.172,0.228,0.096,0.054000000000000006,0.023,0.028999999999999998,0.0,0.0,0.306,0.006,0.3,0.22399999999999998,0.099,0.182,0.026000000000000002,0.6940000000000001,3004,0.313,0.662,0.022000000000000002,0.0
1400000US48113008701,"Census Tract 87.01, Dallas County, Texas",1962,0.32799999999999996,0.107,0.15,0.14,0.136,0.077,0.019,0.027999999999999997,0.0,0.016,0.29,0.0,0.29,0.23,0.11599999999999999,0.16,0.025,0.71,4990,0.163,0.809,0.012,0.0
1400000US48113008703,"Census Tract 87.03, Dallas County, Texas",923,0.15,0.156,0.21,0.10300000000000001,0.105,0.2,0.009000000000000001,0.067,0.0,0.0,0.38799999999999996,0.0,0.38799999999999996,0.312,0.177,0.204,0.027999999999999997,0.612,2987,0.431,0.525,0.040999999999999995,0.0
1400000US48113008704,"Census Tract 87.04, Dallas County, Texas",1593,0.244,0.081,0.21600000000000003,0.159,0.13,0.077,0.051,0.042,0.0,0.0,0.271,0.0,0.271,0.13699999999999998,0.057,0.195,0.036000000000000004,0.7290000000000001,3845,0.16899999999999998,0.815,0.01,0.0
1400000US48113008705,"Census Tract 87.05, Dallas County, Texas",468,0.1,0.107,0.10300000000000001,0.139,0.22,0.254,0.034,0.043,0.0,0.0,0.4,0.0,0.4,0.25,0.062,0.303,0.013000000000000001,0.6,1427,0.47,0.526,0.0,0.0
1400000US48113008801,"Census Tract 88.01, Dallas County, Texas",1046,0.161,0.057,0.16,0.149,0.165,0.13,0.064,0.07,0.021,0.023,0.479,0.0,0.479,0.342,0.08900000000000001,0.35100000000000003,0.048,0.521,2940,0.289,0.68,0.01,0.0
1400000US48113008802,"Census Tract 88.02, Dallas County, Texas",1948,0.29,0.11,0.11800000000000001,0.158,0.142,0.09300000000000001,0.028999999999999998,0.055,0.0,0.005,0.28800000000000003,0.005,0.28300000000000003,0.18600000000000003,0.08199999999999999,0.201,0.023,0.7120000000000001,4715,0.374,0.5820000000000001,0.024,0.0
1400000US48113008900,"Census Tract 89, Dallas County, Texas",1293,0.15,0.138,0.141,0.183,0.161,0.08199999999999999,0.102,0.036000000000000004,0.006999999999999999,0.0,0.62,0.0,0.62,0.595,0.295,0.321,0.008,0.38,3343,0.308,0.677,0.016,0.0
1400000US48113009000,"Census Tract 90, Dallas County, Texas",2598,0.17,0.052000000000000005,0.18100000000000002,0.055,0.26899999999999996,0.13,0.047,0.087,0.0,0.008,0.521,0.009000000000000001,0.512,0.28600000000000003,0.09,0.423,0.024,0.479,8692,0.6459999999999999,0.247,0.094,0.0
1400000US48113009101,"Census Tract 91.01, Dallas County, Texas",1573,0.057,0.083,0.064,0.195,0.158,0.201,0.121,0.106,0.017,0.0,0.573,0.0,0.573,0.366,0.06,0.495,0.031,0.42700000000000005,6141,0.6970000000000001,0.212,0.084,0.003
1400000US48113009103,"Census Tract 91.03, Dallas County, Texas",1086,0.08,0.040999999999999995,0.174,0.183,0.145,0.165,0.126,0.054000000000000006,0.017,0.016,0.41600000000000004,0.006,0.41100000000000003,0.25,0.069,0.33799999999999997,0.013000000000000001,0.584,3738,0.711,0.254,0.035,0.0
1400000US48113009104,"Census Tract 91.04, Dallas County, Texas",938,0.047,0.015,0.059000000000000004,0.165,0.18600000000000003,0.253,0.151,0.083,0.0,0.042,0.736,0.0,0.736,0.483,0.084,0.622,0.052000000000000005,0.264,4019,0.8220000000000001,0.127,0.05,0.0
1400000US48113009105,"Census Tract 91.05, Dallas County, Texas",1082,0.109,0.098,0.151,0.132,0.152,0.172,0.127,0.053,0.006999999999999999,0.0,0.337,0.006,0.331,0.21,0.053,0.275,0.015,0.6629999999999999,3733,0.856,0.078,0.059000000000000004,0.0
1400000US48113009201,"Census Tract 92.01, Dallas County, Texas",1883,0.11199999999999999,0.08,0.18,0.149,0.152,0.16,0.11800000000000001,0.038,0.006999999999999999,0.005,0.513,0.008,0.505,0.349,0.09,0.377,0.049,0.48700000000000004,6556,0.8059999999999999,0.13,0.062,0.0
1400000US48113009202,"Census Tract 92.02, Dallas County, Texas",1699,0.087,0.096,0.107,0.158,0.242,0.142,0.121,0.044000000000000004,0.0,0.002,0.5670000000000001,0.0,0.5670000000000001,0.41200000000000003,0.08199999999999999,0.467,0.027999999999999997,0.433,6687,0.789,0.129,0.083,0.0
1400000US48113009301,"Census Tract 93.01, Dallas County, Texas",1234,0.036000000000000004,0.05,0.105,0.11800000000000001,0.22,0.149,0.22399999999999998,0.08199999999999999,0.015,0.0,0.561,0.02,0.541,0.452,0.153,0.387,0.013000000000000001,0.439,5249,0.875,0.044000000000000004,0.07,0.009000000000000001
1400000US48113009303,"Census Tract 93.03, Dallas County, Texas",1092,0.055999999999999994,0.08199999999999999,0.128,0.095,0.193,0.287,0.065,0.09300000000000001,0.0,0.0,0.524,0.0,0.524,0.273,0.059000000000000004,0.45299999999999996,0.024,0.47600000000000003,4201,0.816,0.141,0.04,0.0
1400000US48113009304,"Census Tract 93.04, Dallas County, Texas",2030,0.3,0.075,0.193,0.171,0.071,0.094,0.064,0.016,0.011000000000000001,0.003,0.374,0.0,0.374,0.27,0.10099999999999999,0.235,0.024,0.626,6682,0.369,0.614,0.018000000000000002,0.0
1400000US48113009401,"Census Tract 94.01, Dallas County, Texas",1357,0.043,0.049,0.09699999999999999,0.027999999999999997,0.175,0.153,0.136,0.14400000000000002,0.10800000000000001,0.067,0.8109999999999999,0.0,0.8109999999999999,0.6459999999999999,0.121,0.65,0.078,0.18899999999999997,3504,0.35100000000000003,0.02,0.595,0.013000000000000001
1400000US48113009402,"Census Tract 94.02, Dallas County, Texas",1158,0.040999999999999995,0.024,0.035,0.047,0.065,0.07400000000000001,0.095,0.244,0.163,0.21,0.927,0.0,0.927,0.6609999999999999,0.028999999999999998,0.8859999999999999,0.022000000000000002,0.073,2396,0.14,0.0,0.836,0.015
1400000US48113009500,"Census Tract 95, Dallas County, Texas",903,0.006999999999999999,0.006,0.03,0.022000000000000002,0.033,0.133,0.054000000000000006,0.13699999999999998,0.18100000000000002,0.39799999999999996,0.972,0.0,0.972,0.682,0.06,0.8540000000000001,0.081,0.027999999999999997,2257,0.13,0.043,0.7979999999999999,0.016
1400000US48113009603,"Census Tract 96.03, Dallas County, Texas",1909,0.025,0.0,0.027999999999999997,0.083,0.10300000000000001,0.096,0.068,0.14800000000000002,0.085,0.364,0.9359999999999999,0.012,0.924,0.636,0.043,0.8490000000000001,0.057,0.064,4740,0.131,0.059000000000000004,0.741,0.045
1400000US48113009604,"Census Tract 96.04, Dallas County, Texas",2126,0.038,0.040999999999999995,0.136,0.04,0.136,0.222,0.057,0.09300000000000001,0.076,0.161,0.759,0.0,0.759,0.603,0.027999999999999997,0.6859999999999999,0.076,0.24100000000000002,4490,0.27399999999999997,0.085,0.616,0.015
1400000US48113009605,"Census Tract 96.05, Dallas County, Texas",1221,0.023,0.033,0.10800000000000001,0.111,0.174,0.332,0.099,0.099,0.013000000000000001,0.009000000000000001,0.8029999999999999,0.0,0.8029999999999999,0.526,0.095,0.6459999999999999,0.011000000000000001,0.19699999999999998,3294,0.6409999999999999,0.055,0.217,0.081
1400000US48113009607,"Census Tract 96.07, Dallas County, Texas",1285,0.005,0.0,0.021,0.057999999999999996,0.069,0.172,0.154,0.256,0.163,0.10300000000000001,0.914,0.0,0.914,0.672,0.057999999999999996,0.851,0.057999999999999996,0.086,3530,0.22399999999999998,0.07400000000000001,0.688,0.008
1400000US48113009608,"Census Tract 96.08, Dallas County, Texas",1315,0.033,0.01,0.061,0.053,0.14,0.12300000000000001,0.081,0.135,0.172,0.192,0.9229999999999999,0.0,0.9229999999999999,0.614,0.027000000000000003,0.843,0.063,0.077,3353,0.222,0.027999999999999997,0.687,0.025
1400000US48113009609,"Census Tract 96.09, Dallas County, Texas",1189,0.006999999999999999,0.045,0.027999999999999997,0.04,0.061,0.086,0.142,0.18899999999999997,0.15,0.251,0.924,0.006999999999999999,0.9179999999999999,0.7170000000000001,0.024,0.821,0.121,0.076,2993,0.078,0.019,0.858,0.017
1400000US48113009610,"Census Tract 96.10, Dallas County, Texas",1410,0.011000000000000001,0.048,0.24,0.183,0.18100000000000002,0.23800000000000002,0.048,0.051,0.0,0.0,0.39299999999999996,0.0,0.39299999999999996,0.324,0.16,0.21600000000000003,0.016,0.607,4956,0.7040000000000001,0.013999999999999999,0.282,0.0
1400000US48113009611,"Census Tract 96.11, Dallas County, Texas",1220,0.044000000000000004,0.022000000000000002,0.043,0.027999999999999997,0.276,0.244,0.135,0.155,0.025,0.027000000000000003,0.8270000000000001,0.0,0.8270000000000001,0.501,0.107,0.68,0.075,0.17300000000000001,3537,0.485,0.077,0.382,0.055
1400000US48113009701,"Census Tract 97.01, Dallas County, Texas",1460,0.023,0.0,0.156,0.073,0.105,0.21600000000000003,0.136,0.193,0.055,0.042,0.755,0.003,0.752,0.599,0.121,0.547,0.10300000000000001,0.245,5058,0.5489999999999999,0.035,0.377,0.004
1400000US48113009702,"Census Tract 97.02, Dallas County, Texas",1246,0.038,0.01,0.046,0.077,0.054000000000000006,0.077,0.132,0.24,0.11199999999999999,0.214,0.927,0.005,0.922,0.635,0.027999999999999997,0.8540000000000001,0.08900000000000001,0.073,3140,0.131,0.012,0.8109999999999999,0.031
1400000US48113009802,"Census Tract 98.02, Dallas County, Texas",1864,0.033,0.065,0.133,0.166,0.153,0.245,0.102,0.08900000000000001,0.008,0.006,0.65,0.0,0.65,0.457,0.166,0.47100000000000003,0.038,0.35,6359,0.6709999999999999,0.013999999999999999,0.306,0.008
1400000US48113009803,"Census Tract 98.03, Dallas County, Texas",742,0.027000000000000003,0.023,0.046,0.147,0.191,0.257,0.115,0.11900000000000001,0.054000000000000006,0.022000000000000002,0.687,0.011000000000000001,0.677,0.5379999999999999,0.179,0.469,0.027000000000000003,0.313,2363,0.578,0.069,0.336,0.011000000000000001
1400000US48113009804,"Census Tract 98.04, Dallas County, Texas",2351,0.062,0.051,0.15,0.184,0.225,0.21,0.059000000000000004,0.042,0.013999999999999999,0.003,0.49700000000000005,0.0,0.49700000000000005,0.43799999999999994,0.242,0.205,0.047,0.503,8005,0.6459999999999999,0.01,0.34,0.003
1400000US48113009900,"Census Tract 99, Dallas County, Texas",1856,0.048,0.066,0.073,0.057,0.207,0.21600000000000003,0.122,0.135,0.051,0.026000000000000002,0.821,0.0,0.821,0.589,0.067,0.716,0.044000000000000004,0.179,3712,0.24600000000000002,0.207,0.249,0.254
1400000US48113010000,"Census Tract 100, Dallas County, Texas",2363,0.039,0.066,0.121,0.09,0.066,0.257,0.126,0.10400000000000001,0.066,0.065,0.863,0.0,0.863,0.653,0.168,0.6579999999999999,0.055,0.13699999999999998,10437,0.226,0.449,0.272,0.018000000000000002
1400000US48113010101,"Census Tract 101.01, Dallas County, Texas",1380,0.183,0.024,0.141,0.147,0.187,0.22699999999999998,0.062,0.006,0.0,0.022000000000000002,0.606,0.0,0.606,0.45299999999999996,0.196,0.38299999999999995,0.038,0.39399999999999996,5057,0.556,0.36,0.084,0.0
1400000US48113010102,"Census Tract 101.02, Dallas County, Texas",857,0.063,0.055,0.124,0.08900000000000001,0.284,0.172,0.121,0.086,0.0,0.006999999999999999,0.595,0.0,0.595,0.478,0.17600000000000002,0.413,0.0,0.405,3023,0.8290000000000001,0.07400000000000001,0.09699999999999999,0.0
1400000US48113010500,"Census Tract 105, Dallas County, Texas",798,0.075,0.028999999999999998,0.272,0.127,0.231,0.124,0.073,0.064,0.006,0.0,0.647,0.0,0.647,0.469,0.21899999999999997,0.386,0.061,0.353,2862,0.624,0.294,0.08199999999999999,0.0
1400000US48113010601,"Census Tract 106.01, Dallas County, Texas",1515,0.046,0.08,0.15,0.106,0.154,0.23,0.115,0.083,0.027999999999999997,0.008,0.645,0.0,0.645,0.462,0.183,0.43200000000000005,0.049,0.355,6170,0.807,0.006999999999999999,0.182,0.0
1400000US48113010602,"Census Tract 106.02, Dallas County, Texas",864,0.228,0.068,0.08199999999999999,0.18100000000000002,0.12300000000000001,0.22899999999999998,0.027000000000000003,0.047,0.005,0.01,0.61,0.0,0.61,0.48,0.14400000000000002,0.405,0.061,0.39,3041,0.551,0.264,0.162,0.022000000000000002
1400000US48113010701,"Census Tract 107.01, Dallas County, Texas",1730,0.07200000000000001,0.054000000000000006,0.115,0.175,0.107,0.243,0.134,0.081,0.016,0.005,0.614,0.003,0.612,0.44299999999999995,0.195,0.41200000000000003,0.021,0.386,5560,0.847,0.039,0.073,0.002
1400000US48113010703,"Census Tract 107.03, Dallas County, Texas",821,0.03,0.063,0.184,0.253,0.147,0.179,0.049,0.065,0.016,0.013000000000000001,0.544,0.002,0.542,0.41200000000000003,0.124,0.40399999999999997,0.051,0.456,2995,0.846,0.11,0.040999999999999995,0.003
1400000US48113010704,"Census Tract 107.04, Dallas County, Texas",1664,0.184,0.046,0.156,0.13,0.099,0.231,0.11599999999999999,0.016,0.018000000000000002,0.004,0.599,0.027000000000000003,0.5720000000000001,0.366,0.159,0.40299999999999997,0.028999999999999998,0.401,5413,0.6859999999999999,0.249,0.043,0.021
1400000US48113010801,"Census Tract 108.01, Dallas County, Texas",2902,0.10300000000000001,0.10099999999999999,0.122,0.18,0.102,0.201,0.08900000000000001,0.087,0.013999999999999999,0.0,0.541,0.013000000000000001,0.528,0.379,0.10099999999999999,0.40700000000000003,0.013000000000000001,0.45899999999999996,9789,0.787,0.135,0.062,0.016
1400000US48113010803,"Census Tract 108.03, Dallas County, Texas",2544,0.076,0.019,0.085,0.12300000000000001,0.16899999999999998,0.131,0.184,0.142,0.055999999999999994,0.016,0.79,0.0,0.79,0.61,0.204,0.569,0.066,0.21,7350,0.436,0.376,0.18100000000000002,0.0
1400000US48113010804,"Census Tract 108.04, Dallas County, Texas",1730,0.131,0.15,0.16,0.121,0.22,0.166,0.052000000000000005,0.0,0.0,0.0,0.5579999999999999,0.0,0.5579999999999999,0.42700000000000005,0.18100000000000002,0.373,0.009000000000000001,0.442,5424,0.603,0.34600000000000003,0.031,0.0
1400000US48113010805,"Census Tract 108.05, Dallas County, Texas",1746,0.113,0.076,0.114,0.081,0.109,0.281,0.10300000000000001,0.065,0.054000000000000006,0.005,0.659,0.0,0.659,0.496,0.096,0.545,0.052000000000000005,0.341,6129,0.654,0.275,0.038,0.006
1400000US48113010902,"Census Tract 109.02, Dallas County, Texas",3041,0.18600000000000003,0.10400000000000001,0.151,0.146,0.18,0.11199999999999999,0.039,0.059000000000000004,0.006999999999999999,0.016,0.5,0.012,0.489,0.349,0.09699999999999999,0.358,0.040999999999999995,0.5,8370,0.115,0.846,0.012,0.006
1400000US48113010903,"Census Tract 109.03, Dallas County, Texas",1493,0.115,0.043,0.23399999999999999,0.135,0.198,0.157,0.08199999999999999,0.035,0.0,0.0,0.5329999999999999,0.013000000000000001,0.52,0.332,0.106,0.373,0.092,0.467,3833,0.415,0.518,0.027000000000000003,0.001
1400000US48113010904,"Census Tract 109.04, Dallas County, Texas",1720,0.195,0.055,0.183,0.129,0.265,0.12,0.04,0.013000000000000001,0.0,0.0,0.451,0.0,0.451,0.311,0.188,0.252,0.023,0.5489999999999999,3902,0.26899999999999996,0.679,0.015,0.0
1400000US48113011001,"Census Tract 110.01, Dallas County, Texas",2883,0.092,0.047,0.15,0.162,0.17300000000000001,0.152,0.114,0.08,0.025,0.005,0.485,0.005,0.48,0.335,0.11599999999999999,0.32299999999999995,0.055,0.515,7599,0.21899999999999997,0.728,0.052000000000000005,0.0
1400000US48113011002,"Census Tract 110.02, Dallas County, Texas",1257,0.132,0.086,0.08800000000000001,0.099,0.09699999999999999,0.20600000000000002,0.113,0.139,0.03,0.009000000000000001,0.69,0.009000000000000001,0.6809999999999999,0.489,0.067,0.5710000000000001,0.11699999999999999,0.31,3692,0.23800000000000002,0.7190000000000001,0.04,0.0
1400000US48113011101,"Census Tract 111.01, Dallas County, Texas",1573,0.068,0.024,0.177,0.062,0.133,0.165,0.135,0.111,0.055,0.071,0.685,0.036000000000000004,0.65,0.43700000000000006,0.034,0.594,0.105,0.315,4555,0.158,0.7,0.142,0.0
1400000US48113011103,"Census Tract 111.03, Dallas County, Texas",1235,0.1,0.147,0.154,0.115,0.191,0.121,0.087,0.07400000000000001,0.01,0.0,0.496,0.0,0.496,0.34299999999999997,0.036000000000000004,0.41100000000000003,0.042,0.504,3399,0.419,0.435,0.14300000000000002,0.0
1400000US48113011104,"Census Tract 111.04, Dallas County, Texas",1322,0.159,0.057,0.16,0.19399999999999998,0.179,0.13,0.079,0.036000000000000004,0.006999999999999999,0.0,0.462,0.0,0.462,0.344,0.122,0.331,0.023,0.5379999999999999,4177,0.38799999999999996,0.575,0.025,0.0
1400000US48113011105,"Census Tract 111.05, Dallas County, Texas",1642,0.147,0.040999999999999995,0.183,0.251,0.14300000000000002,0.152,0.066,0.013000000000000001,0.004,0.0,0.456,0.009000000000000001,0.44799999999999995,0.253,0.131,0.305,0.028999999999999998,0.544,4868,0.36700000000000005,0.581,0.045,0.0
